label,rt,acc,sub,session,run
-1.0,0.7563519000032102,1.0,3.0,1.0,8.0
1.0,0.2924012000003131,1.0,3.0,1.0,8.0
-1.0,0.26076710000052117,1.0,3.0,1.0,8.0
-1.0,0.652524999997695,1.0,3.0,1.0,8.0
-1.0,0.42897660000016913,1.0,3.0,1.0,8.0
1.0,0.3325035999951069,0.0,3.0,1.0,8.0
1.0,0.32507710000209045,1.0,3.0,1.0,8.0
1.0,0.38940569999977015,1.0,3.0,1.0,8.0
1.0,0.47666620000381954,1.0,3.0,1.0,8.0
1.0,0.2842244999992545,1.0,3.0,1.0,8.0
-1.0,0.33964860000560293,0.0,3.0,1.0,8.0
1.0,0.24449769999773707,0.0,3.0,1.0,8.0
1.0,0.3719760999956634,1.0,3.0,1.0,8.0
-1.0,0.3650011000063387,1.0,3.0,1.0,8.0
1.0,0.5080832999956328,0.0,3.0,1.0,8.0
1.0,0.3959160000013071,1.0,3.0,1.0,8.0
-1.0,0.45204219999868656,1.0,3.0,1.0,8.0
-1.0,0.38848209999559913,1.0,3.0,1.0,8.0
-1.0,0.8441660000025877,0.0,3.0,1.0,8.0
-1.0,0.5806718999956502,1.0,3.0,1.0,8.0
-1.0,0.5959662000022945,1.0,3.0,1.0,8.0
-1.0,0.5082622000045376,1.0,3.0,1.0,8.0
1.0,0.3158742999949027,1.0,3.0,1.0,8.0
-1.0,0.8602198000007775,1.0,3.0,1.0,8.0
-1.0,0.7320600999955786,0.0,3.0,1.0,8.0
1.0,0.3719026000035228,1.0,3.0,1.0,8.0
-1.0,1.1964809000055538,1.0,3.0,1.0,8.0
-1.0,0.5644432000044617,1.0,3.0,1.0,8.0
-1.0,0.5320959000018775,1.0,3.0,1.0,8.0
-1.0,0.33186969999951543,1.0,3.0,1.0,8.0
1.0,0.2758449000029941,1.0,3.0,1.0,8.0
1.0,0.34817109999858076,0.0,3.0,1.0,8.0
1.0,0.49149839999881806,1.0,3.0,1.0,8.0
-1.0,0.29960120000032475,1.0,3.0,1.0,8.0
1.0,0.4839815999948769,0.0,3.0,1.0,8.0
-1.0,0.35570000000006985,1.0,3.0,1.0,8.0
1.0,0.6920508999974118,1.0,3.0,1.0,8.0
-1.0,0.2840483999971184,0.0,3.0,1.0,8.0
-1.0,0.29200520000449615,1.0,3.0,1.0,8.0
1.0,0.8197419999996782,1.0,3.0,1.0,8.0
1.0,0.8272868999993079,1.0,3.0,1.0,8.0
-1.0,0.4672677000053227,1.0,3.0,1.0,8.0
1.0,0.5154066999966744,1.0,3.0,1.0,8.0
1.0,0.30775269999867305,1.0,3.0,1.0,8.0
1.0,0.4196481000035419,1.0,3.0,1.0,8.0
1.0,0.7959936999977799,1.0,3.0,1.0,8.0
-1.0,0.0,0.0,3.0,1.0,8.0
-1.0,0.41148059999977704,1.0,3.0,1.0,8.0
1.0,0.3475791000018944,1.0,3.0,1.0,8.0
-1.0,0.3396454999965499,0.0,3.0,1.0,8.0
1.0,0.5315122000029078,1.0,3.0,1.0,8.0
1.0,0.6993187999978545,1.0,3.0,1.0,8.0
-1.0,0.4825861999997869,1.0,3.0,1.0,8.0
-1.0,0.5952963000017917,1.0,3.0,1.0,8.0
-1.0,0.5797116000030655,1.0,3.0,1.0,8.0
-1.0,0.7957030999968993,0.0,3.0,1.0,8.0
1.0,0.6514157999990857,1.0,3.0,1.0,8.0
-1.0,0.29965380000066943,1.0,3.0,1.0,8.0
-1.0,0.3313988999943831,1.0,3.0,1.0,8.0
-1.0,0.2670896999989054,1.0,3.0,1.0,8.0
-1.0,1.1794267000004766,1.0,3.0,1.0,8.0
1.0,0.2677257000032114,1.0,3.0,1.0,8.0
-1.0,0.45981019999453565,1.0,3.0,1.0,8.0
-1.0,0.3309521000046516,1.0,3.0,1.0,8.0
1.0,0.34726149999914924,1.0,3.0,1.0,8.0
-1.0,0.3634907000014209,1.0,3.0,1.0,8.0
-1.0,0.9393395000006421,1.0,3.0,1.0,8.0
-1.0,0.45110819999536034,1.0,3.0,1.0,8.0
-1.0,0.4056514999974752,0.0,3.0,1.0,9.0
1.0,0.2853624000053969,1.0,3.0,1.0,9.0
-1.0,0.35660030000144616,1.0,3.0,1.0,9.0
1.0,0.42958050000015646,1.0,3.0,1.0,9.0
-1.0,0.36554549999709707,1.0,3.0,1.0,9.0
-1.0,0.3892234000013559,1.0,3.0,1.0,9.0
1.0,0.38196359999710694,1.0,3.0,1.0,9.0
-1.0,0.30960549999872455,1.0,3.0,1.0,9.0
-1.0,0.613117399996554,1.0,3.0,1.0,9.0
-1.0,0.3414498999991338,1.0,3.0,1.0,9.0
1.0,0.6449227000048268,0.0,3.0,1.0,9.0
-1.0,0.4528887999986182,1.0,3.0,1.0,9.0
-1.0,0.4150939999963157,1.0,3.0,1.0,9.0
1.0,0.2770256000003428,1.0,3.0,1.0,9.0
-1.0,0.3171275999993668,1.0,3.0,1.0,9.0
-1.0,0.30108770000515506,1.0,3.0,1.0,9.0
1.0,0.3007939999952214,1.0,3.0,1.0,9.0
1.0,0.26947179999842774,0.0,3.0,1.0,9.0
-1.0,0.31715540000004694,0.0,3.0,1.0,9.0
-1.0,0.4372268000006443,1.0,3.0,1.0,9.0
1.0,0.6531896000014967,1.0,3.0,1.0,9.0
-1.0,0.6213540000026114,1.0,3.0,1.0,9.0
-1.0,0.580670100003772,1.0,3.0,1.0,9.0
-1.0,0.3648883999994723,0.0,3.0,1.0,9.0
-1.0,0.40403520000108983,1.0,3.0,1.0,9.0
1.0,0.3890989999999874,1.0,3.0,1.0,9.0
-1.0,0.30870239999785554,1.0,3.0,1.0,9.0
1.0,0.28508489999512676,1.0,3.0,1.0,9.0
1.0,0.652610299999651,1.0,3.0,1.0,9.0
-1.0,0.21283970000513364,1.0,3.0,1.0,9.0
1.0,0.32498279999708757,1.0,3.0,1.0,9.0
-1.0,0.25273179999931017,1.0,3.0,1.0,9.0
-1.0,0.3965375999978278,1.0,3.0,1.0,9.0
-1.0,0.6205789000014192,0.0,3.0,1.0,9.0
-1.0,0.3649022000026889,1.0,3.0,1.0,9.0
-1.0,0.588493399998697,1.0,3.0,1.0,9.0
1.0,0.28458710000268184,1.0,3.0,1.0,9.0
-1.0,0.548618400003761,1.0,3.0,1.0,9.0
-1.0,0.332666700000118,1.0,3.0,1.0,9.0
1.0,0.40489009999873815,1.0,3.0,1.0,9.0
-1.0,0.3567964999965625,1.0,3.0,1.0,9.0
1.0,0.32511779999913415,1.0,3.0,1.0,9.0
-1.0,0.4842802000057418,1.0,3.0,1.0,9.0
-1.0,0.3804706999944756,0.0,3.0,1.0,9.0
-1.0,0.4527086000016425,1.0,3.0,1.0,9.0
1.0,0.7324720000033267,0.0,3.0,1.0,9.0
-1.0,0.8766114999962156,0.0,3.0,1.0,9.0
-1.0,0.7482263999991119,0.0,3.0,1.0,9.0
1.0,0.6366693999952986,0.0,3.0,1.0,9.0
1.0,0.44420809999428457,1.0,3.0,1.0,9.0
-1.0,0.2844681999995373,1.0,3.0,1.0,9.0
-1.0,0.2373133000000962,1.0,3.0,1.0,9.0
1.0,0.4441240999949514,1.0,3.0,1.0,9.0
1.0,0.9562958000024082,1.0,3.0,1.0,9.0
-1.0,0.524523500003852,1.0,3.0,1.0,9.0
1.0,0.6604672000030405,1.0,3.0,1.0,9.0
-1.0,0.684159999997064,0.0,3.0,1.0,9.0
1.0,0.3802189999987604,1.0,3.0,1.0,9.0
1.0,0.4120263000004343,1.0,3.0,1.0,9.0
-1.0,0.9559171000000788,0.0,3.0,1.0,9.0
-1.0,0.6120517000017571,1.0,3.0,1.0,9.0
1.0,0.33941560000675963,1.0,3.0,1.0,9.0
-1.0,0.5321440999978222,1.0,3.0,1.0,9.0
1.0,0.5163050999981351,1.0,3.0,1.0,9.0
1.0,0.4523505000033765,0.0,3.0,1.0,9.0
-1.0,0.4678118000010727,1.0,3.0,1.0,9.0
-1.0,0.8279028999968432,1.0,3.0,1.0,9.0
1.0,0.411920899998222,1.0,3.0,1.0,9.0
-1.0,0.7800457999983337,1.0,3.0,1.0,9.0
1.0,0.4518651999969734,1.0,3.0,1.0,9.0
1.0,0.4437268000037875,1.0,3.0,1.0,9.0
-1.0,0.7799979999981588,0.0,3.0,1.0,9.0
-1.0,0.3070233000034932,1.0,3.0,1.0,9.0
1.0,0.7156929999982822,0.0,3.0,1.0,9.0
1.0,0.40381179999531014,1.0,3.0,1.0,9.0
-1.0,0.27565899999899557,1.0,3.0,1.0,9.0
-1.0,0.6678229000026477,0.0,3.0,1.0,9.0
-1.0,0.49203799999668263,1.0,3.0,1.0,9.0
-1.0,0.5553747000012663,1.0,3.0,1.0,9.0
1.0,0.3878010999978869,1.0,3.0,1.0,9.0
-1.0,0.5316698999959044,1.0,3.0,1.0,9.0
1.0,0.586839499999769,1.0,3.0,1.0,9.0
1.0,0.8275042999957805,1.0,3.0,1.0,9.0
-1.0,1.0512001000024611,0.0,3.0,1.0,9.0
-1.0,0.5636869000009028,1.0,3.0,1.0,9.0
1.0,0.2674692000000505,1.0,3.0,1.0,9.0
-1.0,0.4513834000026691,1.0,3.0,1.0,9.0
-1.0,0.5158746000015526,0.0,3.0,1.0,9.0
1.0,0.7472978999940096,0.0,3.0,1.0,9.0
1.0,0.2592170999996597,1.0,3.0,1.0,9.0
1.0,1.1710985000026994,0.0,3.0,1.0,9.0
1.0,0.6914812999966671,1.0,3.0,1.0,9.0
1.0,0.2828758999967249,1.0,3.0,1.0,9.0
-1.0,0.5234271000008448,1.0,3.0,1.0,9.0
-1.0,0.5232280000054743,0.0,3.0,1.0,9.0
-1.0,0.33907149999868125,1.0,3.0,1.0,9.0
1.0,0.41199020000203745,1.0,3.0,1.0,9.0
-1.0,0.4988625999976648,1.0,3.0,1.0,9.0
-1.0,0.35533740000391845,1.0,3.0,1.0,9.0
-1.0,0.27532899999641813,1.0,3.0,1.0,9.0
-1.0,0.3906721000021207,1.0,3.0,1.0,10.0
-1.0,0.3253097999986494,1.0,3.0,1.0,10.0
1.0,0.5651180999993812,0.0,3.0,1.0,10.0
-1.0,0.3654325000024983,1.0,3.0,1.0,10.0
-1.0,0.2928323999949498,1.0,3.0,1.0,10.0
1.0,0.38096999999834225,1.0,3.0,1.0,10.0
1.0,0.7016633000021102,1.0,3.0,1.0,10.0
1.0,0.3569975000064005,1.0,3.0,1.0,10.0
-1.0,0.517337299999781,1.0,3.0,1.0,10.0
-1.0,0.5494099000061397,1.0,3.0,1.0,10.0
-1.0,0.4051074000017252,0.0,3.0,1.0,10.0
1.0,0.29285849999723723,1.0,3.0,1.0,10.0
1.0,0.42077250000147615,1.0,3.0,1.0,10.0
-1.0,0.5333776999977999,1.0,3.0,1.0,10.0
-1.0,0.5488438000029419,0.0,3.0,1.0,10.0
1.0,0.3809774000037578,1.0,3.0,1.0,10.0
-1.0,0.5407902000006288,1.0,3.0,1.0,10.0
-1.0,0.8769510999991326,0.0,3.0,1.0,10.0
1.0,0.3645604000048479,1.0,3.0,1.0,10.0
-1.0,0.3009380000003148,1.0,3.0,1.0,10.0
-1.0,0.5331144000010681,1.0,3.0,1.0,10.0
-1.0,0.40493909999349853,1.0,3.0,1.0,10.0
-1.0,0.6207238999995752,0.0,3.0,1.0,10.0
-1.0,0.3405812999990303,0.0,3.0,1.0,10.0
-1.0,0.428174399996351,1.0,3.0,1.0,10.0
-1.0,0.30819229999906383,1.0,3.0,1.0,10.0
1.0,0.4289968000011868,1.0,3.0,1.0,10.0
1.0,0.4771125000042957,1.0,3.0,1.0,10.0
-1.0,0.7012405999994371,0.0,3.0,1.0,10.0
1.0,0.48489279999921564,1.0,3.0,1.0,10.0
-1.0,0.276414100000693,1.0,3.0,1.0,10.0
-1.0,0.3486525999978767,1.0,3.0,1.0,10.0
-1.0,0.6686071000003722,0.0,3.0,1.0,10.0
-1.0,0.356778099994699,1.0,3.0,1.0,10.0
-1.0,0.3884299999990617,1.0,3.0,1.0,10.0
-1.0,0.36437819999991916,0.0,3.0,1.0,10.0
1.0,0.7162230000030831,1.0,3.0,1.0,10.0
-1.0,0.30876050000370014,1.0,3.0,1.0,10.0
1.0,0.3004921000028844,1.0,3.0,1.0,10.0
-1.0,0.7402033999969717,1.0,3.0,1.0,10.0
1.0,0.3722721000012825,1.0,3.0,1.0,10.0
-1.0,0.39617749999888474,1.0,3.0,1.0,10.0
1.0,0.5177203999992344,1.0,3.0,1.0,10.0
-1.0,0.3244106999991345,1.0,3.0,1.0,10.0
-1.0,0.43653400000039255,1.0,3.0,1.0,10.0
1.0,0.2920883999977377,1.0,3.0,1.0,10.0
1.0,0.3642480999988038,1.0,3.0,1.0,10.0
1.0,0.45245190000423463,1.0,3.0,1.0,10.0
1.0,0.5323511000024155,1.0,3.0,1.0,10.0
-1.0,0.8201651999988826,0.0,3.0,1.0,10.0
-1.0,0.34815339999477146,1.0,3.0,1.0,10.0
-1.0,0.6202092000021366,1.0,3.0,1.0,10.0
-1.0,0.3483109000007971,1.0,3.0,1.0,10.0
1.0,0.0,0.0,3.0,1.0,10.0
1.0,0.4764623000010033,1.0,3.0,1.0,10.0
-1.0,0.34797310000431025,1.0,3.0,1.0,10.0
1.0,0.38824700000259327,1.0,3.0,1.0,10.0
-1.0,0.8760837000008905,0.0,3.0,1.0,10.0
-1.0,0.3481790000005276,1.0,3.0,1.0,10.0
1.0,0.3318232000019634,1.0,3.0,1.0,10.0
-1.0,0.6198581999997259,1.0,3.0,1.0,10.0
-1.0,0.4519134000001941,1.0,3.0,1.0,10.0
1.0,0.4290284000016982,1.0,3.0,1.0,10.0
-1.0,0.3799723999982234,1.0,3.0,1.0,10.0
1.0,0.7716749999963213,0.0,3.0,1.0,10.0
-1.0,0.37998910000169417,0.0,3.0,1.0,10.0
1.0,1.0999252999972668,0.0,3.0,1.0,10.0
-1.0,0.33199340000282973,1.0,3.0,1.0,10.0
-1.0,0.2996581000043079,1.0,3.0,1.0,10.0
-1.0,0.3399056999987806,1.0,3.0,1.0,10.0
-1.0,0.308189700001094,1.0,3.0,1.0,10.0
-1.0,0.3000893999997061,1.0,3.0,1.0,10.0
-1.0,0.4443313000010676,1.0,3.0,1.0,10.0
-1.0,0.41997380000248086,0.0,3.0,1.0,10.0
1.0,0.2909484000047087,1.0,3.0,1.0,10.0
-1.0,0.40385740000056103,1.0,3.0,1.0,10.0
-1.0,0.27535460000217427,1.0,3.0,1.0,10.0
-1.0,0.4356110999942757,1.0,3.0,1.0,10.0
-1.0,0.39543219999904977,1.0,3.0,1.0,10.0
-1.0,1.0355000999988988,1.0,3.0,1.0,10.0
-1.0,0.5637326000069152,0.0,3.0,1.0,10.0
-1.0,0.299334600000293,1.0,3.0,1.0,10.0
-1.0,0.3154845999961253,1.0,3.0,1.0,10.0
1.0,0.32301929999812273,1.0,3.0,1.0,10.0
1.0,0.4119647999978042,1.0,3.0,1.0,10.0
1.0,0.28348990000085905,1.0,3.0,1.0,10.0
1.0,0.5476435999953537,1.0,3.0,1.0,10.0
1.0,0.34779120000166586,1.0,3.0,1.0,10.0
-1.0,0.5077815999975428,1.0,3.0,1.0,10.0
-1.0,0.8832118000063929,1.0,3.0,1.0,10.0
1.0,0.9793755999999121,1.0,3.0,1.0,10.0
-1.0,0.4353179000027012,1.0,3.0,1.0,10.0
1.0,0.355120900007023,1.0,3.0,1.0,10.0
-1.0,0.6749242000005324,1.0,3.0,1.0,10.0
1.0,0.7868010000020149,1.0,3.0,1.0,10.0
-1.0,0.33879699999670265,1.0,3.0,1.0,10.0
-1.0,0.2912118000022019,0.0,3.0,1.0,10.0
1.0,0.363317499999539,1.0,3.0,1.0,10.0
1.0,0.38681350000115344,1.0,3.0,1.0,10.0
-1.0,0.7717883000004804,1.0,3.0,1.0,10.0
-1.0,1.5984642505645752,1.0,3.0,2.0,1.0
-1.0,1.4307734966278076,1.0,3.0,2.0,1.0
1.0,1.471073865890503,1.0,3.0,2.0,1.0
1.0,1.5114085674285889,1.0,3.0,2.0,1.0
-1.0,1.495873212814331,1.0,3.0,2.0,1.0
-1.0,1.720489501953125,1.0,3.0,2.0,1.0
1.0,1.4808173179626465,1.0,3.0,2.0,1.0
-1.0,1.6411514282226562,1.0,3.0,2.0,1.0
-1.0,1.6414897441864014,1.0,3.0,2.0,1.0
-1.0,1.641857624053955,1.0,3.0,2.0,1.0
-1.0,1.5386135578155518,1.0,3.0,2.0,1.0
1.0,1.4348359107971191,1.0,3.0,2.0,1.0
-1.0,1.435288667678833,1.0,3.0,2.0,1.0
-1.0,1.571533203125,1.0,3.0,2.0,1.0
1.0,1.4119176864624023,1.0,3.0,2.0,1.0
1.0,1.5565478801727295,1.0,3.0,2.0,1.0
-1.0,1.3969659805297852,1.0,3.0,2.0,1.0
1.0,1.3973987102508545,1.0,3.0,2.0,1.0
1.0,1.8055977821350098,0.0,3.0,2.0,1.0
-1.0,1.7660198211669922,1.0,3.0,2.0,1.0
1.0,1.446610689163208,1.0,3.0,2.0,1.0
-1.0,1.5430855751037598,1.0,3.0,2.0,1.0
1.0,1.5754234790802002,1.0,3.0,2.0,1.0
-1.0,1.4956889152526855,1.0,3.0,2.0,1.0
1.0,1.4160869121551514,1.0,3.0,2.0,1.0
-1.0,1.2967422008514404,1.0,3.0,2.0,1.0
-1.0,1.4810967445373535,1.0,3.0,2.0,1.0
-1.0,1.4013972282409668,1.0,3.0,2.0,1.0
-1.0,1.3938100337982178,0.0,3.0,2.0,1.0
1.0,1.6421043872833252,1.0,3.0,2.0,1.0
-1.0,1.4901483058929443,1.0,3.0,2.0,1.0
1.0,1.3543946743011475,1.0,3.0,2.0,1.0
-1.0,1.2987713813781738,1.0,3.0,2.0,1.0
1.0,1.3391902446746826,1.0,3.0,2.0,1.0
-1.0,1.443422555923462,1.0,3.0,2.0,1.0
-1.0,1.3401858806610107,1.0,3.0,2.0,1.0
-1.0,1.7804312705993652,0.0,3.0,2.0,1.0
-1.0,1.4288396835327148,1.0,3.0,2.0,1.0
1.0,1.861278772354126,1.0,3.0,2.0,1.0
-1.0,1.4694902896881104,1.0,3.0,2.0,1.0
-1.0,1.4301607608795166,1.0,3.0,2.0,1.0
-1.0,1.3745179176330566,1.0,3.0,2.0,1.0
1.0,1.870950698852539,1.0,3.0,2.0,1.0
1.0,1.383181095123291,1.0,3.0,2.0,1.0
-1.0,1.4394686222076416,1.0,3.0,2.0,1.0
1.0,1.3202307224273682,1.0,3.0,2.0,1.0
-1.0,1.3765442371368408,1.0,3.0,2.0,1.0
-1.0,1.3448936939239502,1.0,3.0,2.0,1.0
1.0,1.729318380355835,1.0,3.0,2.0,1.0
-1.0,1.7295746803283691,1.0,3.0,2.0,1.0
1.0,1.5142624378204346,1.0,3.0,2.0,1.0
1.0,1.5225727558135986,1.0,3.0,2.0,1.0
-1.0,1.4428825378417969,1.0,3.0,2.0,1.0
-1.0,1.547269582748413,1.0,3.0,2.0,1.0
-1.0,1.8756098747253418,0.0,3.0,2.0,1.0
-1.0,1.8522515296936035,0.0,3.0,2.0,1.0
1.0,1.8606433868408203,1.0,3.0,2.0,1.0
1.0,1.6130242347717285,1.0,3.0,2.0,1.0
-1.0,2.037285804748535,0.0,3.0,2.0,1.0
1.0,1.6217381954193115,1.0,3.0,2.0,1.0
-1.0,1.4303123950958252,1.0,3.0,2.0,1.0
1.0,1.7185964584350586,1.0,3.0,2.0,1.0
-1.0,1.7350027561187744,1.0,3.0,2.0,1.0
1.0,2.3113245964050293,1.0,3.0,2.0,1.0
1.0,1.4236583709716797,1.0,3.0,2.0,1.0
1.0,1.344374656677246,1.0,3.0,2.0,1.0
-1.0,1.5207126140594482,1.0,3.0,2.0,1.0
-1.0,1.897057294845581,1.0,3.0,2.0,1.0
-1.0,1.5053493976593018,0.0,3.0,2.0,1.0
1.0,1.7056727409362793,1.0,3.0,2.0,1.0
-1.0,1.4583864212036133,1.0,3.0,2.0,1.0
1.0,1.5227618217468262,1.0,3.0,2.0,1.0
1.0,1.3871054649353027,1.0,3.0,2.0,1.0
-1.0,1.6107378005981445,1.0,3.0,2.0,1.0
1.0,1.6511883735656738,1.0,3.0,2.0,1.0
1.0,1.4517686367034912,1.0,3.0,2.0,1.0
1.0,1.6360974311828613,1.0,3.0,2.0,1.0
-1.0,1.4445345401763916,1.0,3.0,2.0,1.0
1.0,1.3808863162994385,1.0,3.0,2.0,1.0
-1.0,1.4211273193359375,1.0,3.0,2.0,1.0
1.0,1.3898658752441406,1.0,3.0,2.0,1.0
-1.0,1.4701597690582275,1.0,3.0,2.0,1.0
-1.0,1.532529354095459,1.0,3.0,2.0,1.0
-1.0,1.3989243507385254,0.0,3.0,2.0,1.0
1.0,1.855189561843872,1.0,3.0,2.0,1.0
1.0,1.423917293548584,1.0,3.0,2.0,1.0
1.0,1.6481943130493164,1.0,3.0,2.0,1.0
-1.0,1.5685553550720215,1.0,3.0,2.0,1.0
-1.0,1.6008942127227783,0.0,3.0,2.0,1.0
-1.0,1.3291852474212646,0.0,3.0,2.0,1.0
-1.0,1.6019034385681152,1.0,3.0,2.0,1.0
-1.0,1.6502158641815186,1.0,3.0,2.0,1.0
1.0,1.9066119194030762,1.0,3.0,2.0,1.0
1.0,1.8910043239593506,0.0,3.0,2.0,1.0
1.0,1.6353018283843994,1.0,3.0,2.0,1.0
1.0,1.6119937896728516,1.0,3.0,2.0,1.0
-1.0,1.7163827419281006,1.0,3.0,2.0,1.0
-1.0,1.8287134170532227,1.0,3.0,2.0,1.0
1.0,1.6129915714263916,1.0,3.0,2.0,1.0
-1.0,1.701479196548462,1.0,3.0,2.0,1.0
1.0,1.4604871273040771,1.0,3.0,2.0,2.0
1.0,1.3167638778686523,1.0,3.0,2.0,2.0
1.0,1.5971295833587646,0.0,3.0,2.0,2.0
1.0,1.405517578125,1.0,3.0,2.0,2.0
1.0,1.4777767658233643,1.0,3.0,2.0,2.0
1.0,1.5425515174865723,1.0,3.0,2.0,2.0
-1.0,2.0309348106384277,1.0,3.0,2.0,2.0
-1.0,1.543177604675293,1.0,3.0,2.0,2.0
1.0,1.4875288009643555,1.0,3.0,2.0,2.0
-1.0,1.5118072032928467,0.0,3.0,2.0,2.0
-1.0,1.448514699935913,0.0,3.0,2.0,2.0
1.0,1.5528264045715332,1.0,3.0,2.0,2.0
1.0,1.8092243671417236,1.0,3.0,2.0,2.0
-1.0,1.7215826511383057,0.0,3.0,2.0,2.0
1.0,1.601813793182373,1.0,3.0,2.0,2.0
-1.0,1.7785019874572754,1.0,3.0,2.0,2.0
1.0,1.5628232955932617,1.0,3.0,2.0,2.0
-1.0,1.5872011184692383,1.0,3.0,2.0,2.0
1.0,1.4114861488342285,1.0,3.0,2.0,2.0
1.0,1.3799090385437012,1.0,3.0,2.0,2.0
-1.0,1.356523036956787,1.0,3.0,2.0,2.0
-1.0,1.396911859512329,1.0,3.0,2.0,2.0
-1.0,1.421250343322754,0.0,3.0,2.0,2.0
1.0,1.3176965713500977,1.0,3.0,2.0,2.0
-1.0,1.5739820003509521,1.0,3.0,2.0,2.0
-1.0,1.4066152572631836,0.0,3.0,2.0,2.0
-1.0,1.5989272594451904,1.0,3.0,2.0,2.0
1.0,1.4233803749084473,1.0,3.0,2.0,2.0
-1.0,1.5750458240509033,0.0,3.0,2.0,2.0
-1.0,1.3599927425384521,1.0,3.0,2.0,2.0
-1.0,1.3760991096496582,1.0,3.0,2.0,2.0
-1.0,1.520268201828003,1.0,3.0,2.0,2.0
-1.0,1.4487314224243164,1.0,3.0,2.0,2.0
1.0,1.400956153869629,1.0,3.0,2.0,2.0
1.0,1.4653418064117432,0.0,3.0,2.0,2.0
1.0,1.4420368671417236,1.0,3.0,2.0,2.0
1.0,1.7304790019989014,1.0,3.0,2.0,2.0
-1.0,1.8268053531646729,1.0,3.0,2.0,2.0
1.0,1.3390467166900635,1.0,3.0,2.0,2.0
-1.0,1.5633862018585205,1.0,3.0,2.0,2.0
-1.0,1.6041314601898193,1.0,3.0,2.0,2.0
1.0,1.6604151725769043,1.0,3.0,2.0,2.0
-1.0,1.3647732734680176,1.0,3.0,2.0,2.0
1.0,1.3412048816680908,1.0,3.0,2.0,2.0
-1.0,1.397420883178711,1.0,3.0,2.0,2.0
-1.0,1.3581466674804688,1.0,3.0,2.0,2.0
-1.0,1.4784753322601318,1.0,3.0,2.0,2.0
1.0,1.4308032989501953,1.0,3.0,2.0,2.0
-1.0,1.3912036418914795,0.0,3.0,2.0,2.0
-1.0,1.8714864253997803,1.0,3.0,2.0,2.0
-1.0,1.632166862487793,1.0,3.0,2.0,2.0
1.0,1.3926091194152832,1.0,3.0,2.0,2.0
-1.0,1.5208892822265625,1.0,3.0,2.0,2.0
1.0,1.3532240390777588,1.0,3.0,2.0,2.0
-1.0,1.337656021118164,0.0,3.0,2.0,2.0
-1.0,1.5622880458831787,1.0,3.0,2.0,2.0
-1.0,1.3545982837677002,0.0,3.0,2.0,2.0
-1.0,1.859062671661377,1.0,3.0,2.0,2.0
-1.0,1.5632266998291016,1.0,3.0,2.0,2.0
-1.0,1.3237383365631104,1.0,3.0,2.0,2.0
-1.0,1.708308219909668,1.0,3.0,2.0,2.0
-1.0,1.4446558952331543,1.0,3.0,2.0,2.0
-1.0,1.6689801216125488,1.0,3.0,2.0,2.0
-1.0,1.597337245941162,1.0,3.0,2.0,2.0
1.0,1.573714256286621,1.0,3.0,2.0,2.0
1.0,2.206392526626587,1.0,3.0,2.0,2.0
-1.0,1.7186875343322754,1.0,3.0,2.0,2.0
1.0,1.6230180263519287,1.0,3.0,2.0,2.0
-1.0,1.767446517944336,0.0,3.0,2.0,2.0
-1.0,1.4877662658691406,1.0,3.0,2.0,2.0
-1.0,1.352400541305542,1.0,3.0,2.0,2.0
-1.0,1.6967430114746094,1.0,3.0,2.0,2.0
1.0,1.7364671230316162,1.0,3.0,2.0,2.0
-1.0,1.4247050285339355,1.0,3.0,2.0,2.0
-1.0,1.9370639324188232,1.0,3.0,2.0,2.0
-1.0,1.4816863536834717,0.0,3.0,2.0,2.0
-1.0,1.6262049674987793,1.0,3.0,2.0,2.0
-1.0,1.562453031539917,0.0,3.0,2.0,2.0
-1.0,1.882788896560669,1.0,3.0,2.0,2.0
-1.0,1.6591732501983643,1.0,3.0,2.0,2.0
-1.0,1.3878116607666016,1.0,3.0,2.0,2.0
1.0,1.6281030178070068,1.0,3.0,2.0,2.0
-1.0,1.5243809223175049,1.0,3.0,2.0,2.0
-1.0,1.6208174228668213,1.0,3.0,2.0,2.0
-1.0,1.469139575958252,1.0,3.0,2.0,2.0
1.0,1.7097322940826416,1.0,3.0,2.0,2.0
-1.0,1.6541976928710938,1.0,3.0,2.0,2.0
1.0,1.326584815979004,1.0,3.0,2.0,2.0
-1.0,1.3747787475585938,0.0,3.0,2.0,2.0
-1.0,1.51918363571167,1.0,3.0,2.0,2.0
-1.0,1.7278811931610107,1.0,3.0,2.0,2.0
-1.0,1.6321520805358887,1.0,3.0,2.0,2.0
-1.0,1.384573221206665,1.0,3.0,2.0,2.0
-1.0,1.2968294620513916,1.0,3.0,2.0,2.0
1.0,1.297264575958252,1.0,3.0,2.0,2.0
-1.0,1.3778135776519775,1.0,3.0,2.0,2.0
1.0,1.3221659660339355,1.0,3.0,2.0,2.0
-1.0,1.7945208549499512,1.0,3.0,2.0,2.0
1.0,1.9869694709777832,1.0,3.0,2.0,2.0
-1.0,1.3311975002288818,1.0,3.0,2.0,2.0
-1.0,1.400599718093872,1.0,3.0,2.0,3.0
-1.0,1.6089391708374023,0.0,3.0,2.0,3.0
1.0,1.4973986148834229,1.0,3.0,2.0,3.0
-1.0,1.4736125469207764,1.0,3.0,2.0,3.0
1.0,1.593977689743042,1.0,3.0,2.0,3.0
-1.0,1.4506475925445557,1.0,3.0,2.0,3.0
-1.0,1.3870928287506104,1.0,3.0,2.0,3.0
